gap_id,previous_timestamp_utc,next_timestamp_utc,missing_start_utc,missing_end_utc,delta_minutes,missing_m1_bars,weekday_before,weekday_after,utc_time_before,utc_time_after,year,month,partition,current_category,proposed_category,classification_reason,classification_evidence,confidence,requires_manual_review
gapf_1647942_20250827_2358,2025-08-27 23:58:00,2025-08-28 01:00:00,2025-08-27 23:59:00,2025-08-28 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,8,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-08-27 23:58:00 -> 2025-08-28 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1649321_20250828_2358,2025-08-28 23:58:00,2025-08-29 01:00:00,2025-08-28 23:59:00,2025-08-29 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,8,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-08-28 23:58:00 -> 2025-08-29 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1650699_20250829_2357,2025-08-29 23:57:00,2025-09-01 01:00:00,2025-08-29 23:58:00,2025-09-01 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,8,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1651925_20250901_2125,2025-09-01 21:25:00,2025-09-02 01:00:00,2025-09-01 21:26:00,2025-09-02 00:59:00,215.0,214,Monday,Tuesday,21:25,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_HOLIDAY_OR_CLOSURE,US federal market holiday early close (LABOR_DAY).,"2025-09-01 21:25:00 matches computed US federal holiday date (LABOR_DAY); early close at 21:25 UTC, reopen 01:00 UTC next day; recurring pattern observed across multiple dataset years. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1653304_20250902_2358,2025-09-02 23:58:00,2025-09-03 01:00:00,2025-09-02 23:59:00,2025-09-03 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-02 23:58:00 -> 2025-09-03 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1654683_20250903_2358,2025-09-03 23:58:00,2025-09-04 01:00:00,2025-09-03 23:59:00,2025-09-04 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-03 23:58:00 -> 2025-09-04 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1656062_20250904_2358,2025-09-04 23:58:00,2025-09-05 01:00:00,2025-09-04 23:59:00,2025-09-05 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-04 23:58:00 -> 2025-09-05 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1657440_20250905_2357,2025-09-05 23:57:00,2025-09-08 01:00:00,2025-09-05 23:58:00,2025-09-08 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,9,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1658819_20250908_2358,2025-09-08 23:58:00,2025-09-09 01:00:00,2025-09-08 23:59:00,2025-09-09 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-08 23:58:00 -> 2025-09-09 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1660198_20250909_2358,2025-09-09 23:58:00,2025-09-10 01:00:00,2025-09-09 23:59:00,2025-09-10 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-09 23:58:00 -> 2025-09-10 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1661577_20250910_2358,2025-09-10 23:58:00,2025-09-11 01:00:00,2025-09-10 23:59:00,2025-09-11 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-10 23:58:00 -> 2025-09-11 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1662956_20250911_2358,2025-09-11 23:58:00,2025-09-12 01:00:00,2025-09-11 23:59:00,2025-09-12 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-11 23:58:00 -> 2025-09-12 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1664334_20250912_2357,2025-09-12 23:57:00,2025-09-15 01:00:00,2025-09-12 23:58:00,2025-09-15 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,9,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1665713_20250915_2358,2025-09-15 23:58:00,2025-09-16 01:00:00,2025-09-15 23:59:00,2025-09-16 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-15 23:58:00 -> 2025-09-16 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1667092_20250916_2358,2025-09-16 23:58:00,2025-09-17 01:00:00,2025-09-16 23:59:00,2025-09-17 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-16 23:58:00 -> 2025-09-17 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1668471_20250917_2358,2025-09-17 23:58:00,2025-09-18 01:00:00,2025-09-17 23:59:00,2025-09-18 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-17 23:58:00 -> 2025-09-18 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1669850_20250918_2358,2025-09-18 23:58:00,2025-09-19 01:00:00,2025-09-18 23:59:00,2025-09-19 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-18 23:58:00 -> 2025-09-19 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1671228_20250919_2357,2025-09-19 23:57:00,2025-09-22 01:00:00,2025-09-19 23:58:00,2025-09-22 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,9,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1672607_20250922_2358,2025-09-22 23:58:00,2025-09-23 01:00:00,2025-09-22 23:59:00,2025-09-23 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-22 23:58:00 -> 2025-09-23 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1673986_20250923_2358,2025-09-23 23:58:00,2025-09-24 01:00:00,2025-09-23 23:59:00,2025-09-24 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-23 23:58:00 -> 2025-09-24 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1675365_20250924_2358,2025-09-24 23:58:00,2025-09-25 01:00:00,2025-09-24 23:59:00,2025-09-25 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-24 23:58:00 -> 2025-09-25 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1676744_20250925_2358,2025-09-25 23:58:00,2025-09-26 01:00:00,2025-09-25 23:59:00,2025-09-26 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-25 23:58:00 -> 2025-09-26 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1678122_20250926_2357,2025-09-26 23:57:00,2025-09-29 01:00:00,2025-09-26 23:58:00,2025-09-29 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,9,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1679501_20250929_2358,2025-09-29 23:58:00,2025-09-30 01:00:00,2025-09-29 23:59:00,2025-09-30 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-29 23:58:00 -> 2025-09-30 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1680880_20250930_2358,2025-09-30 23:58:00,2025-10-01 01:00:00,2025-09-30 23:59:00,2025-10-01 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,9,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-09-30 23:58:00 -> 2025-10-01 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1682259_20251001_2358,2025-10-01 23:58:00,2025-10-02 01:00:00,2025-10-01 23:59:00,2025-10-02 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-01 23:58:00 -> 2025-10-02 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1683638_20251002_2358,2025-10-02 23:58:00,2025-10-03 01:00:00,2025-10-02 23:59:00,2025-10-03 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-02 23:58:00 -> 2025-10-03 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1685016_20251003_2357,2025-10-03 23:57:00,2025-10-06 01:00:00,2025-10-03 23:58:00,2025-10-06 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,10,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1686395_20251006_2358,2025-10-06 23:58:00,2025-10-07 01:00:00,2025-10-06 23:59:00,2025-10-07 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-06 23:58:00 -> 2025-10-07 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1687774_20251007_2358,2025-10-07 23:58:00,2025-10-08 01:00:00,2025-10-07 23:59:00,2025-10-08 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-07 23:58:00 -> 2025-10-08 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1689153_20251008_2358,2025-10-08 23:58:00,2025-10-09 01:00:00,2025-10-08 23:59:00,2025-10-09 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-08 23:58:00 -> 2025-10-09 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1690532_20251009_2358,2025-10-09 23:58:00,2025-10-10 01:00:00,2025-10-09 23:59:00,2025-10-10 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-09 23:58:00 -> 2025-10-10 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1691910_20251010_2357,2025-10-10 23:57:00,2025-10-13 01:00:00,2025-10-10 23:58:00,2025-10-13 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,10,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1693289_20251013_2358,2025-10-13 23:58:00,2025-10-14 01:00:00,2025-10-13 23:59:00,2025-10-14 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-13 23:58:00 -> 2025-10-14 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1694668_20251014_2358,2025-10-14 23:58:00,2025-10-15 01:00:00,2025-10-14 23:59:00,2025-10-15 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-14 23:58:00 -> 2025-10-15 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1696047_20251015_2358,2025-10-15 23:58:00,2025-10-16 01:00:00,2025-10-15 23:59:00,2025-10-16 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-15 23:58:00 -> 2025-10-16 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1697426_20251016_2358,2025-10-16 23:58:00,2025-10-17 01:00:00,2025-10-16 23:59:00,2025-10-17 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-16 23:58:00 -> 2025-10-17 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1698804_20251017_2357,2025-10-17 23:57:00,2025-10-20 01:00:00,2025-10-17 23:58:00,2025-10-20 00:59:00,2943.0,2942,Friday,Monday,23:57,01:00,2025,10,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 01:00 reopen, delta=2943min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1700183_20251020_2358,2025-10-20 23:58:00,2025-10-21 01:00:00,2025-10-20 23:59:00,2025-10-21 00:59:00,62.0,61,Monday,Tuesday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-20 23:58:00 -> 2025-10-21 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1701562_20251021_2358,2025-10-21 23:58:00,2025-10-22 01:00:00,2025-10-21 23:59:00,2025-10-22 00:59:00,62.0,61,Tuesday,Wednesday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-21 23:58:00 -> 2025-10-22 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1702941_20251022_2358,2025-10-22 23:58:00,2025-10-23 01:00:00,2025-10-22 23:59:00,2025-10-23 00:59:00,62.0,61,Wednesday,Thursday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-22 23:58:00 -> 2025-10-23 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1704320_20251023_2358,2025-10-23 23:58:00,2025-10-24 01:00:00,2025-10-23 23:59:00,2025-10-24 00:59:00,62.0,61,Thursday,Friday,23:58,01:00,2025,10,VALIDATION,SUSPICIOUS_INTRASESSION,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-23 23:58:00 -> 2025-10-24 01:00:00: ~62min nightly pause, standard-time (hour 23->01) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1705698_20251024_2357,2025-10-24 23:57:00,2025-10-27 00:00:00,2025-10-24 23:58:00,2025-10-26 23:59:00,2883.0,2882,Friday,Monday,23:57,00:00,2025,10,VALIDATION,EXPECTED_WEEKEND,EXPECTED_WEEKEND,Recurring Friday-to-Monday/Tuesday weekend market closure.,"Friday 23:57 close -> Monday 00:00 reopen, delta=2883min; matches the dataset-wide weekend closure pattern observed on every trading week.",HIGH,False
gapf_1707077_20251027_2258,2025-10-27 22:58:00,2025-10-28 00:00:00,2025-10-27 22:59:00,2025-10-27 23:59:00,62.0,61,Monday,Tuesday,22:58,00:00,2025,10,VALIDATION,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-27 22:58:00 -> 2025-10-28 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1708456_20251028_2258,2025-10-28 22:58:00,2025-10-29 00:00:00,2025-10-28 22:59:00,2025-10-28 23:59:00,62.0,61,Tuesday,Wednesday,22:58,00:00,2025,10,VALIDATION,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-28 22:58:00 -> 2025-10-29 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1709835_20251029_2258,2025-10-29 22:58:00,2025-10-30 00:00:00,2025-10-29 22:59:00,2025-10-29 23:59:00,62.0,61,Wednesday,Thursday,22:58,00:00,2025,10,VALIDATION,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-29 22:58:00 -> 2025-10-30 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
gapf_1711214_20251030_2258,2025-10-30 22:58:00,2025-10-31 00:00:00,2025-10-30 22:59:00,2025-10-30 23:59:00,62.0,61,Thursday,Friday,22:58,00:00,2025,10,VALIDATION,EXPECTED_DAILY_SESSION_BREAK,EXPECTED_DAILY_SESSION_BREAK,Recurring nightly broker maintenance/session break.,"2025-10-30 22:58:00 -> 2025-10-31 00:00:00: ~62min nightly pause, EU-DST-shifted (hour 22->00) variant; this exact close/reopen-hour pair recurs on the vast majority of weeknights across all 6 dataset years, and the hour flips precisely on EU DST transition weekends. External corroboration: OLD_EXPORT_ALSO_MISSING.",HIGH,False
