# run_classification=TRAIN_DISCOVERY_INCOMPLETE|PARTIAL_REAL_SMOKE
# dataset_id=V2_M1_LIVE_DATASET_V1
# dataset_fingerprint=8f5a20fd6b77dbebcfcf756b16e670cfb39712ff3e2b18a59f49073bd189e042
# experiment_fingerprint=4bae11977a441bb0a160eb8bf8258a325909968e3f303210e28847936946acca
timestamp_utc,thesis_id,candidate_id,passport_id,direction,parent_timeframe,candidate_timeframe,entry,stop_loss,take_profit,state,entry_touch_timestamp,outcome_timestamp,outcome,mae_r,mfe_r
2021-01-04 08:54:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 08:54:00,pass_83bba90d3696c59b,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 08:54:00,pass_b6e5ecaae83e8755,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 08:54:00,pass_3371de418836fdcb,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 08:54:00,pass_2cd460b5ecc7360a,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 08:54:00,pass_7d34ac95bc4b4b59,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 08:54:00,pass_24a8cccb883da72d,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 08:54:00,pass_416f3d4031c68b03,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_560d9a0f75392210,cand_M3_th_560d9a0f75392210_2021-01-04 08:54:00,pass_7da6f64f1fa502ce,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_d254a38f1696e9eb,cand_M3_th_d254a38f1696e9eb_2021-01-04 08:54:00,pass_06af24fb954adf69,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_3973ff8586aa6c3d,cand_M3_th_3973ff8586aa6c3d_2021-01-04 08:54:00,pass_7abd6eb40fb5cc43,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:54:00,th_7d153f83cbbb6274,cand_M3_th_7d153f83cbbb6274_2021-01-04 08:54:00,pass_7ab2dcecc8e991ad,LONG,M30,M3,1846.60,1836.60,1866.60,ENTRY_TOUCHED,2021-01-04 08:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.48
2021-01-04 08:55:00,th_c6a3fea6cfabf2b7,cand_M5_th_c6a3fea6cfabf2b7_2021-01-04 08:55:00,pass_ca6d77e0c400ab11,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_ab2b87b6a68aba30,cand_M5_th_ab2b87b6a68aba30_2021-01-04 08:55:00,pass_667f8a20bca5e867,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_19305dc78a364622,cand_M5_th_19305dc78a364622_2021-01-04 08:55:00,pass_b85752e4ed63e293,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_e9804d1bd00856fe,cand_M5_th_e9804d1bd00856fe_2021-01-04 08:55:00,pass_5747b1481334b442,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_748ea98708c94abb,cand_M5_th_748ea98708c94abb_2021-01-04 08:55:00,pass_8752e83ab20073d7,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_818f74a02dbe690b,cand_M5_th_818f74a02dbe690b_2021-01-04 08:55:00,pass_5e1a568854d57764,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_1de6b90c3de92f9d,cand_M5_th_1de6b90c3de92f9d_2021-01-04 08:55:00,pass_61f68d2d8193746a,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_ec561c13dfa995be,cand_M5_th_ec561c13dfa995be_2021-01-04 08:55:00,pass_56497234feead5eb,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_a8e2cd8e2710a9e1,cand_M5_th_a8e2cd8e2710a9e1_2021-01-04 08:55:00,pass_12ae17d8a8dc11eb,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_54d643bf03d15a1f,cand_M5_th_54d643bf03d15a1f_2021-01-04 08:55:00,pass_ec3a20ae5e9e6ae7,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_0cc920c90f7154b4,cand_M5_th_0cc920c90f7154b4_2021-01-04 08:55:00,pass_b75ddc5d796a25ee,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_560d9a0f75392210,cand_M5_th_560d9a0f75392210_2021-01-04 08:55:00,pass_405c5bca0b7a5cc6,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_d254a38f1696e9eb,cand_M5_th_d254a38f1696e9eb_2021-01-04 08:55:00,pass_3bcdeb634af0768e,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_3973ff8586aa6c3d,cand_M5_th_3973ff8586aa6c3d_2021-01-04 08:55:00,pass_86d8ee388027ad05,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:55:00,th_7d153f83cbbb6274,cand_M5_th_7d153f83cbbb6274_2021-01-04 08:55:00,pass_d3148ed3ec43965a,LONG,M30,M5,1846.70,1836.70,1866.70,ENTRY_TOUCHED,2021-01-04 08:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.47
2021-01-04 08:57:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 08:57:00,pass_bed919324a4730fb,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 08:57:00,pass_7dada3e83946d92d,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 08:57:00,pass_99227d5a220399dc,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_e9804d1bd00856fe,cand_M3_th_e9804d1bd00856fe_2021-01-04 08:57:00,pass_05f752e646b7df05,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 08:57:00,pass_e666465e008b78f3,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 08:57:00,pass_fbaedc15fb2580d1,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 08:57:00,pass_abbc61f8efc6c532,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 08:57:00,pass_b921049b10036383,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 08:57:00,pass_a7f762aee878f5ff,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 08:57:00,pass_4770c1db28f14cf1,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 08:57:00,pass_c4d36d600e821ffc,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_560d9a0f75392210,cand_M3_th_560d9a0f75392210_2021-01-04 08:57:00,pass_08e22756c9c65c88,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_d254a38f1696e9eb,cand_M3_th_d254a38f1696e9eb_2021-01-04 08:57:00,pass_3591834191611f6b,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_3973ff8586aa6c3d,cand_M3_th_3973ff8586aa6c3d_2021-01-04 08:57:00,pass_0d444a8a5949c34f,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 08:57:00,th_7d153f83cbbb6274,cand_M3_th_7d153f83cbbb6274_2021-01-04 08:57:00,pass_a78721ed9e254207,LONG,M30,M3,1846.90,1836.90,1866.90,ENTRY_TOUCHED,2021-01-04 08:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.45
2021-01-04 09:00:00,th_c6a3fea6cfabf2b7,cand_M5_th_c6a3fea6cfabf2b7_2021-01-04 09:00:00,pass_649c32084c999ff2,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_ab2b87b6a68aba30,cand_M5_th_ab2b87b6a68aba30_2021-01-04 09:00:00,pass_cb357cca458dd3da,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_19305dc78a364622,cand_M5_th_19305dc78a364622_2021-01-04 09:00:00,pass_957a153106874c01,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_e9804d1bd00856fe,cand_M5_th_e9804d1bd00856fe_2021-01-04 09:00:00,pass_2c0544a837c5b04b,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_748ea98708c94abb,cand_M5_th_748ea98708c94abb_2021-01-04 09:00:00,pass_df20686713e243d7,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_818f74a02dbe690b,cand_M5_th_818f74a02dbe690b_2021-01-04 09:00:00,pass_6b00774658c93eb3,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_1de6b90c3de92f9d,cand_M5_th_1de6b90c3de92f9d_2021-01-04 09:00:00,pass_f4400315443131e9,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_ec561c13dfa995be,cand_M5_th_ec561c13dfa995be_2021-01-04 09:00:00,pass_5d65a0d7ea0f30da,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_a8e2cd8e2710a9e1,cand_M5_th_a8e2cd8e2710a9e1_2021-01-04 09:00:00,pass_0c9deddc5ffb29c8,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_54d643bf03d15a1f,cand_M5_th_54d643bf03d15a1f_2021-01-04 09:00:00,pass_048a53ef0f9a2975,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_0cc920c90f7154b4,cand_M5_th_0cc920c90f7154b4_2021-01-04 09:00:00,pass_18e4ef3aa7d95bc9,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_560d9a0f75392210,cand_M5_th_560d9a0f75392210_2021-01-04 09:00:00,pass_1c905dcc80dae92a,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_d254a38f1696e9eb,cand_M5_th_d254a38f1696e9eb_2021-01-04 09:00:00,pass_7980f22dc5edfc57,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_3973ff8586aa6c3d,cand_M5_th_3973ff8586aa6c3d_2021-01-04 09:00:00,pass_084888a4e263abed,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_7d153f83cbbb6274,cand_M5_th_7d153f83cbbb6274_2021-01-04 09:00:00,pass_53f89a84a504b937,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_563d199098aeb4b0,cand_M5_th_563d199098aeb4b0_2021-01-04 09:00:00,pass_5a78876c92a61da0,LONG,M30,M5,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 09:00:00,pass_b73bd61af308517e,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 09:00:00,pass_5f1355a64d704e71,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 09:00:00,pass_7ecff67dc8a0a44c,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_e9804d1bd00856fe,cand_M3_th_e9804d1bd00856fe_2021-01-04 09:00:00,pass_84e84ce98ca8b992,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 09:00:00,pass_529a005d3ee47b0c,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 09:00:00,pass_448902569e7aae57,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 09:00:00,pass_99afd2e9c1b99611,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 09:00:00,pass_e338ba24f69b9162,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 09:00:00,pass_19495862bbd199a8,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 09:00:00,pass_2adb291c32852b3c,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 09:00:00,pass_9f71bb9ac3f9f4ff,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_560d9a0f75392210,cand_M3_th_560d9a0f75392210_2021-01-04 09:00:00,pass_f3b9c8426fdb55d3,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_d254a38f1696e9eb,cand_M3_th_d254a38f1696e9eb_2021-01-04 09:00:00,pass_29d5392a73bc0e10,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_3973ff8586aa6c3d,cand_M3_th_3973ff8586aa6c3d_2021-01-04 09:00:00,pass_dc3c4e59e7b0a7c6,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_7d153f83cbbb6274,cand_M3_th_7d153f83cbbb6274_2021-01-04 09:00:00,pass_cc6acccc37536b49,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:00:00,th_563d199098aeb4b0,cand_M3_th_563d199098aeb4b0_2021-01-04 09:00:00,pass_8098da33ede1d7bb,LONG,M30,M3,1847.20,1837.20,1867.20,ENTRY_TOUCHED,2021-01-04 09:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.42
2021-01-04 09:03:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 09:03:00,pass_31ad8d8e0b26f540,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 09:03:00,pass_e222910732af5932,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 09:03:00,pass_0dd54f3a3e6dc481,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_e9804d1bd00856fe,cand_M3_th_e9804d1bd00856fe_2021-01-04 09:03:00,pass_ad35b1c213fe8852,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 09:03:00,pass_0206ba102cb29989,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 09:03:00,pass_f448c123949c742a,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 09:03:00,pass_562253805c913a08,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 09:03:00,pass_6fba028c5d51d347,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 09:03:00,pass_68f7a6b60b5e435b,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 09:03:00,pass_c5b1c81468c3b85d,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 09:03:00,pass_7a951a985774baf0,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_560d9a0f75392210,cand_M3_th_560d9a0f75392210_2021-01-04 09:03:00,pass_51f97f24ead21583,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
2021-01-04 09:03:00,th_d254a38f1696e9eb,cand_M3_th_d254a38f1696e9eb_2021-01-04 09:03:00,pass_0a9986168c8a280a,LONG,M30,M3,1847.50,1837.50,1867.50,ENTRY_TOUCHED,2021-01-04 09:03:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,0.39
