<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.06.26	02:30:00	4029.43	4030.15	4012.30	4014.33	8953	0	40
2026.06.26	03:00:00	4014.25	4023.27	4011.16	4015.28	12209	0	40
2026.06.26	03:30:00	4015.27	4024.26	4012.13	4020.06	11969	0	51
2026.06.26	04:00:00	4020.08	4029.26	4014.04	4022.48	13834	0	51
2026.06.26	04:30:00	4022.50	4025.25	4014.21	4020.75	13436	0	40
2026.06.26	05:00:00	4020.74	4023.16	4003.76	4007.21	11579	0	40
2026.06.26	05:30:00	4007.43	4009.13	3982.83	3990.51	13011	0	40
2026.06.26	06:00:00	3990.52	3999.78	3986.47	3995.11	11766	0	51
2026.06.26	06:30:00	3995.12	4006.37	3992.85	4004.04	11073	0	51
2026.06.26	07:00:00	4004.12	4011.82	3998.57	4007.19	10117	0	40
2026.06.26	07:30:00	4007.18	4015.20	4001.53	4011.19	8985	0	40
2026.06.26	08:00:00	4011.49	4019.02	4006.22	4016.45	9765	0	51
2026.06.26	08:30:00	4016.45	4021.44	4005.44	4007.76	12539	0	40
2026.06.26	09:00:00	4007.85	4024.82	4006.61	4024.09	11879	0	40
2026.06.26	09:30:00	4024.08	4032.98	4020.82	4031.87	11097	0	40
2026.06.26	10:00:00	4031.82	4039.54	4026.61	4037.73	9046	0	40
2026.06.26	10:30:00	4037.70	4038.67	4027.77	4030.44	7659	0	40
2026.06.26	11:00:00	4030.46	4035.69	4025.63	4035.37	9605	0	40
2026.06.26	11:30:00	4035.20	4037.65	4029.56	4030.77	8084	0	40
2026.06.26	12:00:00	4030.78	4050.48	4029.43	4048.03	9070	0	40
2026.06.26	12:30:00	4048.05	4053.93	4045.04	4047.01	9379	0	40
2026.06.26	13:00:00	4047.03	4052.01	4042.08	4047.89	8671	0	40
2026.06.26	13:30:00	4048.01	4054.93	4046.66	4054.50	8390	0	40
2026.06.26	14:00:00	4054.57	4055.35	4046.08	4052.50	7325	0	40
2026.06.26	14:30:00	4052.49	4055.48	4042.51	4045.75	7386	0	40
2026.06.26	15:00:00	4045.79	4051.36	4041.86	4046.46	7510	0	40
2026.06.26	15:30:00	4046.44	4061.32	4035.62	4058.84	9749	0	40
2026.06.26	16:00:00	4058.90	4065.80	4043.17	4056.86	13726	0	40
2026.06.26	16:30:00	4056.79	4077.80	4044.73	4073.28	15624	0	40
2026.06.26	17:00:00	4073.09	4092.94	4067.58	4084.17	15500	0	40
2026.06.26	17:30:00	4084.20	4091.60	4076.21	4080.39	15578	0	40
2026.06.26	18:00:00	4080.37	4084.36	4075.46	4084.13	14575	0	40
2026.06.26	18:30:00	4084.12	4095.81	4081.58	4090.31	13058	0	40
2026.06.26	19:00:00	4090.44	4093.33	4082.86	4086.47	12099	0	40
2026.06.26	19:30:00	4086.52	4092.87	4082.01	4084.88	9543	0	40
2026.06.26	20:00:00	4084.99	4088.00	4080.10	4081.34	7729	0	40
2026.06.26	20:30:00	4081.46	4083.18	4073.41	4074.55	10446	0	40
2026.06.26	21:00:00	4074.56	4078.68	4071.35	4073.37	8599	0	40
2026.06.26	21:30:00	4073.32	4075.30	4066.85	4067.15	7557	0	40
2026.06.26	22:00:00	4067.13	4069.85	4064.29	4066.21	8036	0	40
2026.06.26	22:30:00	4066.23	4074.48	4065.54	4071.47	9445	0	40
2026.06.26	23:00:00	4071.52	4072.75	4064.46	4071.84	6142	0	40
2026.06.26	23:30:00	4071.82	4089.66	4066.47	4088.36	5873	0	53
2026.06.29	01:00:00	4084.00	4085.31	4052.50	4056.88	4841	0	67
2026.06.29	01:30:00	4056.16	4069.26	4055.89	4066.16	3994	0	55
2026.06.29	02:00:00	4066.09	4070.35	4055.25	4056.84	6506	0	40
2026.06.29	02:30:00	4056.85	4066.02	4051.67	4062.59	7460	0	51
2026.06.29	03:00:00	4062.53	4064.57	4048.08	4048.09	13904	0	51
2026.06.29	03:30:00	4048.07	4074.04	4048.07	4069.41	12621	0	40
2026.06.29	04:00:00	4069.48	4074.36	4053.63	4059.07	14155	0	40
2026.06.29	04:30:00	4059.09	4066.52	4054.71	4061.19	13359	0	40
2026.06.29	05:00:00	4061.20	4070.62	4059.24	4068.70	12304	0	51
2026.06.29	05:30:00	4068.75	4071.60	4058.28	4066.21	12116	0	40
2026.06.29	06:00:00	4066.15	4075.40	4064.88	4072.24	10422	0	40
2026.06.29	06:30:00	4072.27	4073.31	4065.48	4068.77	9120	0	51
2026.06.29	07:00:00	4068.74	4068.87	4062.03	4064.93	6465	0	51
2026.06.29	07:30:00	4064.94	4065.25	4049.48	4052.09	7718	0	40
2026.06.29	08:00:00	4051.96	4057.24	4047.18	4049.17	8803	0	40
2026.06.29	08:30:00	4049.09	4056.75	4039.18	4054.22	12157	0	40
2026.06.29	09:00:00	4054.25	4063.96	4053.40	4060.75	10098	0	40
2026.06.29	09:30:00	4060.79	4064.74	4054.80	4062.18	9147	0	40
2026.06.29	10:00:00	4062.20	4066.23	4055.92	4065.93	7458	0	40
2026.06.29	10:30:00	4065.87	4068.41	4060.66	4061.48	7405	0	40
2026.06.29	11:00:00	4061.49	4065.75	4060.33	4061.04	8243	0	40
2026.06.29	11:30:00	4061.07	4066.51	4043.48	4046.80	8014	0	40
2026.06.29	12:00:00	4046.75	4055.08	4044.95	4047.15	7924	0	40
2026.06.29	12:30:00	4047.13	4050.47	4024.34	4031.36	10099	0	40
2026.06.29	13:00:00	4031.35	4039.49	4027.30	4037.15	7575	0	40
2026.06.29	13:30:00	4037.13	4038.50	4031.60	4036.59	7035	0	40
2026.06.29	14:00:00	4036.57	4038.38	4027.23	4031.82	8320	0	40
2026.06.29	14:30:00	4031.79	4042.12	4029.64	4038.96	8057	0	40
2026.06.29	15:00:00	4038.97	4052.13	4037.57	4038.22	9314	0	40
2026.06.29	15:30:00	4038.22	4047.67	4037.49	4043.41	7941	0	40
2026.06.29	16:00:00	4043.56	4051.57	4037.68	4037.68	10217	0	40
2026.06.29	16:30:00	4037.86	4044.44	4028.14	4032.11	14705	0	40
2026.06.29	17:00:00	4032.08	4035.34	3999.93	4024.69	15429	0	40
2026.06.29	17:30:00	4024.59	4030.24	4017.79	4025.46	13089	0	40
2026.06.29	18:00:00	4025.54	4027.49	4016.54	4024.10	11100	0	40
2026.06.29	18:30:00	4024.12	4030.17	4017.35	4026.79	9603	0	40
2026.06.29	19:00:00	4026.80	4028.52	4021.71	4023.54	5926	0	40
2026.06.29	19:30:00	4023.60	4028.05	4018.53	4023.69	7030	0	40
2026.06.29	20:00:00	4023.71	4031.95	4022.24	4023.73	6997	0	40
2026.06.29	20:30:00	4023.73	4024.37	4019.14	4020.83	5731	0	40
2026.06.29	21:00:00	4020.94	4025.11	4020.11	4020.90	5878	0	40
2026.06.29	21:30:00	4020.85	4021.41	4011.81	4013.20	4311	0	40
2026.06.29	22:00:00	4013.19	4017.08	4005.09	4016.95	6322	0	40
2026.06.29	22:30:00	4016.96	4019.47	4012.40	4015.62	6760	0	40
2026.06.29	23:00:00	4015.69	4017.81	4012.53	4017.58	2284	0	40
2026.06.29	23:30:00	4017.60	4017.68	4014.36	4016.39	1615	0	51
2026.06.30	01:00:00	4018.21	4021.86	4015.21	4015.81	3498	0	40
2026.06.30	01:30:00	4015.78	4016.88	4009.51	4013.93	5227	0	40
2026.06.30	02:00:00	4014.35	4022.27	4013.90	4016.49	4470	0	51
2026.06.30	02:30:00	4016.48	4021.52	4013.16	4014.74	5750	0	40
2026.06.30	03:00:00	4014.73	4015.04	4003.15	4006.10	12071	0	40
2026.06.30	03:30:00	4006.08	4006.57	3979.35	3986.88	12755	0	40
2026.06.30	04:00:00	3986.93	3986.93	3942.15	3978.81	15498	0	40
2026.06.30	04:30:00	3978.82	3979.36	3961.26	3969.21	13704	0	40
2026.06.30	05:00:00	3969.20	3973.18	3952.19	3961.73	11504	0	40
2026.06.30	05:30:00	3961.71	3970.41	3954.07	3962.67	11671	0	40
2026.06.30	06:00:00	3962.66	3970.91	3962.30	3965.40	11413	0	40
2026.06.30	06:30:00	3965.37	3971.07	3959.85	3969.68	8773	0	40
2026.06.30	07:00:00	3969.64	3983.24	3967.93	3982.46	7076	0	40
2026.06.30	07:30:00	3982.30	3997.87	3982.13	3985.33	9902	0	40
2026.06.30	08:00:00	3985.32	3990.58	3979.41	3982.64	7185	0	40
2026.06.30	08:30:00	3982.62	3984.83	3974.99	3977.80	10566	0	40
2026.06.30	09:00:00	3977.78	4013.10	3977.78	4011.81	11696	0	40
2026.06.30	09:30:00	4011.79	4033.88	4010.77	4029.53	12700	0	40
2026.06.30	10:00:00	4029.38	4034.58	4023.73	4028.39	9039	0	40
2026.06.30	10:30:00	4028.59	4032.89	4025.38	4032.03	6883	0	40
2026.06.30	11:00:00	4031.97	4037.48	4020.06	4025.80	8807	0	40
2026.06.30	11:30:00	4025.79	4026.66	4013.42	4015.40	7272	0	40
2026.06.30	12:00:00	4015.19	4022.74	4014.48	4017.24	5875	0	40
2026.06.30	12:30:00	4017.25	4023.71	4012.28	4023.71	6273	0	40
2026.06.30	13:00:00	4023.82	4028.54	4021.36	4028.38	5520	0	40
2026.06.30	13:30:00	4028.37	4031.12	4025.05	4029.69	5172	0	40
2026.06.30	14:00:00	4029.65	4034.04	4025.23	4031.69	6267	0	40
2026.06.30	14:30:00	4031.69	4037.18	4028.26	4033.74	6731	0	40
2026.06.30	15:00:00	4033.88	4034.24	4014.67	4016.64	7589	0	40
2026.06.30	15:30:00	4016.63	4021.76	4008.52	4009.73	9323	0	40
2026.06.30	16:00:00	4009.72	4033.15	4009.19	4023.48	11895	0	40
2026.06.30	16:30:00	4023.61	4032.67	4012.98	4029.01	14237	0	40
2026.06.30	17:00:00	4029.42	4063.16	4025.19	4053.86	14461	0	40
2026.06.30	17:30:00	4053.94	4058.49	4037.23	4037.23	12690	0	40
2026.06.30	18:00:00	4037.25	4039.28	4022.07	4028.36	12073	0	40
2026.06.30	18:30:00	4028.45	4034.67	4026.72	4029.24	11099	0	40
2026.06.30	19:00:00	4029.25	4031.28	4025.75	4029.42	8485	0	40
2026.06.30	19:30:00	4029.40	4033.70	4025.71	4025.97	6494	0	40
2026.06.30	20:00:00	4025.91	4027.90	4020.60	4025.31	7587	0	40
2026.06.30	20:30:00	4025.30	4032.06	4025.30	4030.61	5938	0	40
2026.06.30	21:00:00	4030.62	4033.61	4030.30	4031.17	5826	0	40
2026.06.30	21:30:00	4031.20	4032.37	4028.08	4028.40	6282	0	40
2026.06.30	22:00:00	4028.39	4029.31	4020.95	4020.96	5829	0	40
2026.06.30	22:30:00	4020.99	4023.05	4014.61	4015.99	7105	0	40
2026.06.30	23:00:00	4015.66	4020.90	4012.37	4012.86	4342	0	40
2026.06.30	23:30:00	4012.81	4013.53	4006.28	4007.30	3316	0	40
2026.07.01	01:00:00	4011.16	4017.34	4010.24	4013.60	4506	0	40
2026.07.01	01:30:00	4013.58	4017.75	4010.86	4012.95	3950	0	51
2026.07.01	02:00:00	4012.96	4018.23	4007.88	4010.86	5522	0	40
2026.07.01	02:30:00	4010.87	4012.40	4005.19	4005.54	5423	0	40
2026.07.01	03:00:00	4005.57	4009.67	4001.21	4001.72	10272	0	40
2026.07.01	03:30:00	4001.78	4005.58	3992.94	3996.52	9368	0	40
2026.07.01	04:00:00	3996.55	3999.60	3975.49	3985.55	14833	0	40
2026.07.01	04:30:00	3985.58	3988.44	3973.72	3977.59	12452	0	40
2026.07.01	05:00:00	3977.58	3981.99	3969.95	3980.57	10841	0	40
2026.07.01	05:30:00	3980.56	3985.95	3978.26	3979.04	10795	0	40
2026.07.01	06:00:00	3978.99	3986.77	3978.31	3981.19	8760	0	40
2026.07.01	06:30:00	3981.17	3982.04	3976.47	3980.29	7078	0	40
2026.07.01	07:00:00	3980.25	3980.87	3973.93	3977.44	6958	0	40
2026.07.01	07:30:00	3977.25	3982.60	3972.28	3976.40	5616	0	40
2026.07.01	08:00:00	3976.38	3976.90	3969.68	3972.59	6652	0	40
2026.07.01	08:30:00	3972.58	3978.75	3970.15	3973.83	10441	0	40
2026.07.01	09:00:00	3973.81	3977.37	3962.97	3967.25	10502	0	40
2026.07.01	09:30:00	3967.30	3973.32	3963.19	3971.65	7438	0	40
2026.07.01	10:00:00	3971.46	3973.61	3960.02	3964.15	8858	0	40
2026.07.01	10:30:00	3964.14	3978.29	3960.65	3975.91	9374	0	40
2026.07.01	11:00:00	3975.59	3984.22	3969.29	3978.65	8761	0	40
2026.07.01	11:30:00	3978.63	3979.50	3971.09	3974.25	6987	0	40
2026.07.01	12:00:00	3974.25	3980.21	3972.59	3978.56	5891	0	40
2026.07.01	12:30:00	3978.42	3985.81	3977.45	3984.29	5383	0	40
2026.07.01	13:00:00	3984.28	3989.35	3981.27	3986.95	5324	0	40
2026.07.01	13:30:00	3986.94	3998.55	3986.31	3998.20	5092	0	40
2026.07.01	14:00:00	3998.20	4028.01	3997.76	4026.62	9059	0	40
2026.07.01	14:30:00	4026.48	4035.28	4022.98	4030.28	8251	0	40
2026.07.01	15:00:00	4030.30	4033.84	4019.49	4025.67	10110	0	40
2026.07.01	15:30:00	4025.53	4032.96	4022.45	4022.63	10387	0	40
2026.07.01	16:00:00	4022.58	4047.15	4012.59	4046.87	14082	0	40
2026.07.01	16:30:00	4046.73	4107.92	4041.39	4089.31	16483	0	40
2026.07.01	17:00:00	4089.27	4106.69	4082.88	4100.45	15025	0	40
2026.07.01	17:30:00	4100.41	4115.43	4086.20	4093.25	14153	0	40
2026.07.01	18:00:00	4093.21	4094.43	4078.37	4083.67	11509	0	40
2026.07.01	18:30:00	4083.56	4087.99	4076.64	4081.00	10616	0	40
2026.07.01	19:00:00	4081.01	4088.32	4080.39	4081.21	9695	0	40
2026.07.01	19:30:00	4081.19	4083.22	4070.35	4071.10	9957	0	40
2026.07.01	20:00:00	4071.01	4073.51	4067.68	4067.90	8571	0	40
2026.07.01	20:30:00	4067.98	4073.13	4067.20	4068.08	7883	0	40
2026.07.01	21:00:00	4068.10	4070.63	4060.91	4061.09	7599	0	40
2026.07.01	21:30:00	4061.12	4065.88	4057.73	4062.01	7416	0	40
2026.07.01	22:00:00	4062.00	4068.19	4056.43	4058.70	7373	0	40
2026.07.01	22:30:00	4058.71	4059.58	4034.27	4038.56	8728	0	40
2026.07.01	23:00:00	4038.53	4039.62	4028.37	4038.31	5792	0	40
2026.07.01	23:30:00	4038.27	4038.90	4030.14	4030.90	3972	0	40
2026.07.02	01:00:00	4036.42	4040.78	4032.43	4038.12	4075	0	51
2026.07.02	01:30:00	4038.05	4045.01	4036.84	4044.84	3946	0	40
2026.07.02	02:00:00	4044.85	4044.85	4033.70	4036.98	4742	0	40
2026.07.02	02:30:00	4036.99	4040.30	4033.20	4034.89	6141	0	51
2026.07.02	03:00:00	4034.93	4048.37	4030.56	4046.24	10964	0	40
2026.07.02	03:30:00	4046.27	4052.37	4037.90	4051.76	10022	0	40
2026.07.02	04:00:00	4051.75	4068.33	4049.95	4053.07	13581	0	40
2026.07.02	04:30:00	4053.06	4056.25	4045.16	4049.95	12254	0	40
2026.07.02	05:00:00	4049.86	4054.75	4041.11	4051.31	10628	0	40
2026.07.02	05:30:00	4051.31	4060.84	4047.52	4056.92	10957	0	40
2026.07.02	06:00:00	4056.95	4067.09	4055.34	4065.17	9819	0	40
2026.07.02	06:30:00	4065.16	4073.91	4061.72	4069.81	8658	0	40
2026.07.02	07:00:00	4069.80	4072.85	4063.94	4065.38	7084	0	40
2026.07.02	07:30:00	4065.42	4066.32	4060.41	4060.57	5974	0	40
2026.07.02	08:00:00	4060.56	4061.97	4054.22	4057.30	8702	0	40
2026.07.02	08:30:00	4057.32	4067.47	4053.04	4065.84	10646	0	40
2026.07.02	09:00:00	4065.96	4079.67	4065.62	4074.10	9626	0	40
2026.07.02	09:30:00	4074.15	4076.61	4065.89	4073.05	9935	0	40
2026.07.02	10:00:00	4073.34	4074.02	4060.64	4062.25	9529	0	40
2026.07.02	10:30:00	4062.25	4075.33	4060.65	4064.34	8637	0	40
2026.07.02	11:00:00	4064.08	4077.72	4061.15	4074.89	11580	0	40
2026.07.02	11:30:00	4074.87	4079.85	4071.95	4075.90	9650	0	40
2026.07.02	12:00:00	4075.91	4076.79	4065.97	4067.42	8817	0	40
2026.07.02	12:30:00	4067.64	4072.13	4063.73	4065.10	8712	0	40
2026.07.02	13:00:00	4065.16	4067.85	4061.88	4065.99	7514	0	40
2026.07.02	13:30:00	4066.08	4068.51	4061.30	4066.10	6613	0	40
2026.07.02	14:00:00	4066.27	4067.15	4057.30	4065.35	8058	0	40
2026.07.02	14:30:00	4065.37	4072.16	4063.18	4065.04	7027	0	40
2026.07.02	15:00:00	4065.06	4073.30	4061.22	4064.51	9607	0	40
2026.07.02	15:30:00	4065.10	4140.34	4065.10	4117.40	16297	0	40
2026.07.02	16:00:00	4117.59	4129.62	4109.39	4112.93	14067	0	40
2026.07.02	16:30:00	4112.72	4143.84	4109.89	4136.77	15934	0	40
2026.07.02	17:00:00	4136.79	4138.20	4113.88	4116.21	14781	0	40
2026.07.02	17:30:00	4116.22	4129.61	4114.44	4128.42	15352	0	40
2026.07.02	18:00:00	4128.43	4131.17	4114.55	4122.32	13612	0	40
2026.07.02	18:30:00	4122.18	4130.83	4122.18	4128.31	12176	0	40
2026.07.02	19:00:00	4128.33	4130.02	4115.25	4116.19	11177	0	40
2026.07.02	19:30:00	4116.20	4120.06	4100.15	4117.95	11017	0	40
2026.07.02	20:00:00	4117.84	4119.69	4111.27	4112.35	9975	0	40
2026.07.02	20:30:00	4111.95	4114.26	4105.53	4106.59	9145	0	40
2026.07.02	21:00:00	4106.58	4123.57	4105.74	4122.95	8936	0	40
2026.07.02	21:30:00	4122.95	4126.86	4119.83	4122.48	6690	0	40
2026.07.02	22:00:00	4122.55	4124.30	4108.03	4112.46	7304	0	40
2026.07.02	22:30:00	4112.50	4123.83	4110.92	4121.14	9267	0	40
2026.07.02	23:00:00	4121.10	4124.90	4116.20	4123.33	3907	0	40
2026.07.02	23:30:00	4123.35	4124.82	4118.38	4123.65	2105	0	40
2026.07.03	01:00:00	4125.41	4127.75	4122.41	4124.23	2107	0	40
2026.07.03	01:30:00	4124.16	4126.31	4122.41	4124.47	3183	0	40
2026.07.03	02:00:00	4124.48	4130.19	4124.06	4129.62	4333	0	40
2026.07.03	02:30:00	4129.64	4131.97	4120.87	4126.10	8094	0	40
2026.07.03	03:00:00	4125.90	4140.76	4122.76	4137.05	12895	0	40
2026.07.03	03:30:00	4137.04	4150.86	4132.88	4147.00	11915	0	40
2026.07.03	04:00:00	4146.99	4194.20	4146.42	4187.41	15562	0	40
2026.07.03	04:30:00	4187.28	4195.25	4175.07	4182.17	12780	0	40
2026.07.03	05:00:00	4182.18	4184.09	4176.29	4179.00	9570	0	40
2026.07.03	05:30:00	4179.05	4186.67	4177.85	4183.31	10095	0	40
2026.07.03	06:00:00	4183.24	4184.44	4179.14	4181.19	8136	0	40
2026.07.03	06:30:00	4181.21	4183.00	4175.10	4175.86	7073	0	40
2026.07.03	07:00:00	4175.84	4182.62	4172.99	4178.42	5363	0	40
2026.07.03	07:30:00	4178.39	4178.72	4174.36	4178.64	4541	0	40
2026.07.03	08:00:00	4178.63	4181.06	4172.92	4175.83	6526	0	40
2026.07.03	08:30:00	4175.85	4181.66	4169.05	4171.02	9774	0	40
2026.07.03	09:00:00	4171.10	4171.61	4160.26	4164.62	9684	0	40
2026.07.03	09:30:00	4164.70	4174.28	4164.26	4172.94	8629	0	40
2026.07.03	10:00:00	4172.96	4181.01	4169.14	4175.26	8033	0	40
2026.07.03	10:30:00	4175.28	4181.61	4173.70	4177.23	7786	0	40
2026.07.03	11:00:00	4177.31	4185.66	4177.31	4182.99	7819	0	40
2026.07.03	11:30:00	4182.89	4186.38	4176.67	4180.90	6840	0	40
2026.07.03	12:00:00	4180.91	4181.56	4170.99	4171.73	6225	0	40
2026.07.03	12:30:00	4171.72	4174.89	4168.27	4171.81	5996	0	40
2026.07.03	13:00:00	4171.75	4180.95	4170.49	4178.32	5292	0	40
2026.07.03	13:30:00	4178.31	4178.90	4174.48	4176.89	4114	0	40
2026.07.03	14:00:00	4176.84	4185.94	4175.31	4182.98	5456	0	40
2026.07.03	14:30:00	4182.89	4186.18	4178.45	4180.81	5647	0	40
2026.07.03	15:00:00	4180.78	4183.03	4171.96	4174.62	6708	0	40
2026.07.03	15:30:00	4174.61	4177.51	4172.11	4176.67	6294	0	40
2026.07.03	16:00:00	4176.75	4179.13	4164.33	4171.33	10450	0	40
2026.07.03	16:30:00	4171.43	4171.57	4163.43	4164.48	10887	0	40
2026.07.03	17:00:00	4164.48	4166.95	4155.24	4165.96	10425	0	40
2026.07.03	17:30:00	4165.99	4171.03	4163.17	4169.63	7157	0	40
2026.07.03	18:00:00	4169.62	4174.19	4166.72	4167.23	6949	0	40
2026.07.03	18:30:00	4167.24	4168.71	4164.30	4164.66	4058	0	40
2026.07.03	19:00:00	4164.67	4167.38	4162.63	4166.49	3826	0	40
2026.07.03	19:30:00	4166.49	4175.63	4166.49	4174.95	3435	0	40
2026.07.06	01:00:00	4183.80	4185.35	4172.08	4184.31	5672	0	77
2026.07.06	01:30:00	4184.31	4191.35	4182.72	4188.09	7160	0	40
2026.07.06	02:00:00	4188.10	4201.57	4186.45	4200.25	5587	0	40
2026.07.06	02:30:00	4200.23	4201.31	4177.48	4182.92	8401	0	40
2026.07.06	03:00:00	4182.96	4185.21	4170.14	4174.46	11964	0	40
2026.07.06	03:30:00	4174.55	4188.81	4174.04	4179.37	10190	0	40
2026.07.06	04:00:00	4179.19	4192.66	4172.39	4189.30	13076	0	40
2026.07.06	04:30:00	4189.31	4202.87	4184.79	4185.85	13097	0	40
2026.07.06	05:00:00	4186.04	4187.63	4175.72	4177.50	10899	0	40
2026.07.06	05:30:00	4177.49	4178.51	4168.40	4173.94	11037	0	40
2026.07.06	06:00:00	4173.91	4176.23	4162.38	4165.76	9028	0	40
2026.07.06	06:30:00	4165.60	4168.96	4160.81	4165.04	7987	0	40
2026.07.06	07:00:00	4165.03	4166.53	4160.09	4161.05	5511	0	40
2026.07.06	07:30:00	4161.07	4162.31	4157.25	4159.51	6149	0	40
2026.07.06	08:00:00	4159.26	4160.85	4150.36	4152.56	6782	0	40
2026.07.06	08:30:00	4152.58	4160.21	4144.69	4147.83	10554	0	40
2026.07.06	09:00:00	4147.84	4156.52	4145.52	4156.25	8561	0	40
2026.07.06	09:30:00	4156.31	4159.31	4148.75	4150.11	7189	0	40
2026.07.06	10:00:00	4150.10	4155.50	4146.95	4152.68	7278	0	40
2026.07.06	10:30:00	4152.69	4166.10	4151.03	4164.24	7034	0	40
2026.07.06	11:00:00	4164.61	4165.89	4153.40	4155.27	8133	0	40
2026.07.06	11:30:00	4155.32	4155.79	4146.90	4150.31	6411	0	40
2026.07.06	12:00:00	4150.32	4151.12	4141.35	4143.41	5807	0	40
2026.07.06	12:30:00	4143.32	4144.49	4136.33	4142.98	5727	0	40
2026.07.06	13:00:00	4143.02	4150.55	4141.90	4148.63	4338	0	40
2026.07.06	13:30:00	4148.66	4155.65	4148.48	4154.75	3994	0	40
2026.07.06	14:00:00	4154.74	4159.34	4151.35	4154.83	4081	0	40
2026.07.06	14:30:00	4154.74	4158.56	4151.80	4155.09	4398	0	40
2026.07.06	15:00:00	4154.97	4158.35	4145.04	4145.60	6572	0	40
2026.07.06	15:30:00	4145.58	4145.99	4131.30	4139.43	7131	0	40
2026.07.06	16:00:00	4139.57	4148.65	4137.01	4142.21	9564	0	40
2026.07.06	16:30:00	4142.12	4150.26	4136.63	4140.79	13435	0	40
2026.07.06	17:00:00	4140.24	4146.95	4132.34	4136.99	12112	0	40
2026.07.06	17:30:00	4137.02	4141.70	4128.24	4138.06	10217	0	40
2026.07.06	18:00:00	4138.00	4150.85	4137.43	4150.45	9482	0	40
2026.07.06	18:30:00	4150.46	4151.79	4144.67	4148.11	7246	0	40
2026.07.06	19:00:00	4148.16	4148.34	4140.04	4145.45	5757	0	40
2026.07.06	19:30:00	4145.47	4156.03	4145.12	4154.89	6110	0	40
2026.07.06	20:00:00	4154.85	4159.42	4150.17	4155.28	6057	0	40
2026.07.06	20:30:00	4155.32	4161.48	4154.72	4161.13	6035	0	40
2026.07.06	21:00:00	4161.04	4163.00	4155.22	4161.71	4586	0	40
2026.07.06	21:30:00	4161.40	4167.28	4159.57	4163.68	4753	0	40
2026.07.06	22:00:00	4163.69	4165.25	4158.79	4162.79	5395	0	40
2026.07.06	22:30:00	4162.86	4164.94	4159.55	4163.51	6640	0	40
2026.07.06	23:00:00	4163.64	4164.54	4160.66	4162.73	1806	0	40
2026.07.06	23:30:00	4162.75	4164.88	4162.40	4164.88	1715	0	40
2026.07.07	01:00:00	4164.15	4167.47	4163.46	4165.91	2526	0	52
2026.07.07	01:30:00	4165.92	4168.37	4163.90	4164.03	3629	0	51
2026.07.07	02:00:00	4164.06	4165.49	4162.69	4162.99	3297	0	51
2026.07.07	02:30:00	4162.97	4165.19	4156.74	4157.05	5656	0	40
2026.07.07	03:00:00	4157.03	4160.48	4151.84	4159.62	11402	0	40
2026.07.07	03:30:00	4159.65	4162.59	4145.00	4145.76	10776	0	40
2026.07.07	04:00:00	4145.75	4147.80	4125.65	4132.45	13422	0	40
2026.07.07	04:30:00	4132.44	4146.15	4131.93	4141.67	11619	0	40
2026.07.07	05:00:00	4141.68	4145.09	4137.44	4140.37	9043	0	40
2026.07.07	05:30:00	4140.36	4144.08	4131.18	4136.45	9632	0	40
2026.07.07	06:00:00	4136.38	4139.84	4129.08	4132.06	10396	0	40
2026.07.07	06:30:00	4131.92	4134.68	4124.19	4130.95	7979	0	40
2026.07.07	07:00:00	4131.08	4141.10	4130.18	4132.00	7420	0	40
2026.07.07	07:30:00	4131.99	4132.25	4125.67	4126.43	6470	0	40
2026.07.07	08:00:00	4126.49	4131.16	4120.76	4128.12	7637	0	40
2026.07.07	08:30:00	4128.11	4128.30	4116.54	4123.70	11455	0	40
2026.07.07	09:00:00	4123.57	4129.56	4121.28	4126.55	8937	0	40
2026.07.07	09:30:00	4126.53	4132.80	4124.64	4130.21	7658	0	40
2026.07.07	10:00:00	4130.26	4132.00	4124.16	4126.45	7179	0	40
2026.07.07	10:30:00	4126.44	4133.33	4124.30	4124.47	6506	0	40
2026.07.07	11:00:00	4124.45	4139.20	4124.20	4138.50	7857	0	40
2026.07.07	11:30:00	4138.45	4138.88	4121.73	4125.81	6811	0	40
2026.07.07	12:00:00	4125.82	4130.82	4119.61	4121.36	6338	0	40
2026.07.07	12:30:00	4121.38	4133.58	4121.38	4131.01	7377	0	40
2026.07.07	13:00:00	4130.97	4138.76	4130.95	4137.24	6001	0	40
2026.07.07	13:30:00	4137.23	4137.36	4133.28	4135.55	5292	0	40
2026.07.07	14:00:00	4135.53	4145.07	4131.67	4142.94	7521	0	40
2026.07.07	14:30:00	4142.96	4158.06	4139.46	4156.61	7659	0	40
2026.07.07	15:00:00	4157.04	4174.87	4154.50	4165.83	10527	0	40
2026.07.07	15:30:00	4165.80	4172.68	4161.57	4172.19	9078	0	40
2026.07.07	16:00:00	4172.34	4178.05	4160.01	4166.23	12062	0	40
2026.07.07	16:30:00	4166.19	4180.27	4155.96	4158.40	14996	0	40
2026.07.07	17:00:00	4158.41	4163.38	4150.84	4158.01	15121	0	40
2026.07.07	17:30:00	4158.26	4159.18	4143.46	4154.08	14149	0	40
2026.07.07	18:00:00	4153.99	4155.50	4141.50	4142.88	12711	0	40
2026.07.07	18:30:00	4142.92	4148.18	4135.73	4138.85	10777	0	40
2026.07.07	19:00:00	4138.85	4147.07	4136.93	4145.81	9429	0	40
